x,y,causa,year
292.12986465,95.81999505,Otro,1999
174.914969775,154.8749826,Intencionado,1999
104.954962125,94.87498605,Accidente,1999
285.034901775,264.8749896,Otro,1999
304.87501395,254.8750035,Accidente,1999
264.8749896,274.875015675,Accidente,1999
284.875001775,274.875015675,Accidente,1999
204.87499305,314.87500005,Accidente,1999
124.994909325,224.875005225,Accidente,1999
285.114851775,334.87497225,Rayo,1999
175.434644775,234.874991325,Intencionado,1999
54.875001675,104.875012125,Accidente,1999
224.994930225,274.875015675,Accidente,1999
184.914955875,304.87501395,Otro,1999
284.902984275,54.875001675,Rayo,1999
105.114862125,134.8750104,Intencionado,1999
305.11486395,214.875019125,Rayo,1999
314.91497505,224.875005225,Rayo,1999
285.354701775,334.87497225,Rayo,1999
105.114862125,254.8750035,Intencionado,1999
344.954948325,204.87499305,Rayo,1999
335.15479725,184.874980875,Accidente,1999
344.994923325,204.87499305,Rayo,1999
264.9549396,284.875001775,Rayo,1999
334.87497225,154.8749826,Intencionado,1999
254.8750035,74.87501385,Accidente,1999
154.9949076,174.874994775,Accidente,1999
34.8829845,244.8750174,Accidente,1999
254.9149785,74.87501385,Rayo,1999
274.875015675,214.875019125,Accidente,1999
175.114844775,334.87497225,Accidente,1999
364.8750105,124.874984325,Otro,1999
334.95492225,224.875005225,Rayo,1999
294.914962875,214.875019125,Rayo,1999
325.27473615,74.87501385,Rayo,1999
314.87500005,214.875019125,Rayo,1999
284.890991775,54.875001675,Rayo,1999
324.87498615,264.8749896,Rayo,1999
294.914962875,274.875015675,Rayo,1999
264.9549396,314.87500005,Rayo,1999
134.9949354,254.8750035,Accidente,1999
235.154816325,254.8750035,Accidente,1999
74.95496385,214.875019125,Accidente,1999
175.354694775,234.874991325,Accidente,1999
184.994905875,224.875005225,Accidente,1999
105.034912125,254.8750035,Accidente,1999
85.15482495,244.8750174,Otro,1999
135.0349104,254.8750035,Accidente,1999
364.9149855,154.8749826,Rayo,1999
285.114851775,244.8750174,Rayo,1999
304.91498895,244.8750174,Rayo,1999
264.9549396,304.87501395,Rayo,1999
244.9149924,164.875008675,Accidente,1999
274.875015675,204.87499305,Accidente,1999
314.87500005,234.874991325,Rayo,1999
285.154826775,344.874998325,Rayo,1999
285.194801775,344.874998325,Rayo,1999
144.9549465,234.874991325,Accidente,1999
24.9109809,234.874991325,Otro,1999
244.8750174,344.874998325,Otro,1999
144.9949215,234.874991325,Accidente,1999
274.954965675,334.87497225,Otro,1999
65.154812775,244.8750174,Otro,1999
44.914990575,194.87500695,Accidente,1999
304.99493895,214.875019125,Rayo,1999
284.894989275,184.874980875,Accidente,1999
294.994912875,314.87500005,Rayo,1999
244.9549674,314.87500005,Rayo,1999
134.9549604,204.87499305,Otro,1999
34.9549395,204.87499305,Otro,1999
234.874991325,264.8749896,Accidente,1999
244.9549674,324.87498615,Accidente,1999
244.9149924,74.87501385,Accidente,1999
275.074890675,84.87499995,Intencionado,1999
244.9549674,274.875015675,Intencionado,1999
324.95493615,144.8749965,Accidente,1999
294.914962875,314.87500005,Accidente,1999
245.3147424,354.874984425,Intencionado,1999
194.99493195,234.874991325,Accidente,1999
195.03490695,234.874991325,Accidente,1999
285.034901775,334.87497225,Otro,1999
135.1148604,194.87500695,Accidente,1999
274.914990675,264.8749896,Accidente,1999
74.87501385,124.874984325,Intencionado,1999
95.31471105,254.8750035,Otro,1999
95.07486105,184.874980875,Intencionado,1999
85.27474995,244.8750174,Accidente,1999
325.35468615,74.87501385,Rayo,1999
234.874991325,84.87499995,Intencionado,1999
325.19478615,204.87499305,Rayo,1999
285.194801775,264.8749896,Rayo,1999
294.954937875,254.8750035,Rayo,1999
284.875001775,254.8750035,Rayo,1999
95.43463605,254.8750035,Intencionado,1999
294.954937875,304.87501395,Rayo,1999
285.034901775,304.87501395,Rayo,1999
55.114851675,234.874991325,Accidente,1999
24.9149784,194.87500695,Otro,1999
204.99491805,274.875015675,Accidente,1999
273.116115675,324.87498615,Accidente,1999
224.914980225,94.87498605,Accidente,1999
285.114851775,264.8749896,Accidente,1999
204.95494305,284.875001775,Accidente,1999
224.914980225,334.87497225,Accidente,1999
184.874980875,184.874980875,Otro,1999
95.23476105,254.8750035,Accidente,1999
184.954930875,194.87500695,Accidente,1999
324.91496115,114.874998225,Otro,1999
285.234776775,344.874998325,Rayo,1999
85.19479995,244.8750174,Otro,1999
184.914955875,184.874980875,Intencionado,1999
24.9149784,214.875019125,Intencionado,1999
54.994926675,254.8750035,Otro,1999
94.95493605,184.874980875,Intencionado,1999
294.914962875,74.87501385,Accidente,1999
84.91497495,104.875012125,Accidente,1999
94.87498605,174.874994775,Intencionado,1999
84.95494995,104.875012125,Accidente,1999
325.03488615,254.8750035,Rayo,1999
344.914973325,234.874991325,Rayo,1999
285.234776775,334.87497225,Rayo,1999
145.0348965,234.874991325,Accidente,1999
15.118984725,224.875005225,Otro,1999
204.91496805,114.874998225,Intencionado,1999
274.994940675,294.874987875,Intencionado,1999
254.9149785,204.87499305,Accidente,1999
225.034905225,324.87498615,Accidente,1999
164.914983675,234.874991325,Accidente,1999
224.875005225,344.874998325,Accidente,1999
113.61398685,84.9009837,Accidente,1999
314.87500005,314.87500005,Otro,1999
204.87499305,294.874987875,Otro,1999
124.874984325,184.874980875,Otro,1999
204.95494305,314.87500005,Accidente,1999
194.95495695,374.8749966,Accidente,1999
174.914969775,314.87500005,Otro,1999
204.99491805,194.87500695,Accidente,1999
254.9149785,354.874984425,Accidente,1999
194.91498195,364.8750105,Otro,1999
224.954955225,334.87497225,Accidente,1999
104.875012125,264.8749896,Accidente,1999
155.0348826,174.874994775,Otro,1999
324.91496115,224.875005225,Rayo,1999
234.914966325,174.874994775,Accidente,1999
285.074876775,304.87501395,Rayo,1999
274.875015675,224.875005225,Rayo,1999
304.91498895,234.874991325,Rayo,1999
305.03491395,214.875019125,Rayo,1999
314.91497505,214.875019125,Rayo,1999
314.95495005,214.875019125,Rayo,1999
284.878999275,204.87499305,Rayo,1999
314.99492505,214.875019125,Rayo,1999
284.875001775,284.875001775,Rayo,1999
334.87497225,254.8750035,Rayo,1999
314.91497505,234.874991325,Rayo,1999
272.676390675,324.87498615,Rayo,1999
175.194794775,334.87497225,Rayo,1999
204.91496805,354.874984425,Otro,1999
294.954937875,324.87498615,Rayo,1999
264.9949146,314.87500005,Rayo,1999
224.954955225,274.875015675,Rayo,1999
95.27473605,254.8750035,Accidente,1999
164.994933675,214.875019125,Rayo,1999
325.31471115,74.87501385,Rayo,1999
305.19481395,74.87501385,Rayo,1999
305.23478895,74.87501385,Rayo,1999
305.27476395,74.87501385,Rayo,1999
305.31473895,74.87501385,Rayo,1999
294.954937875,54.875001675,Rayo,1999
294.994912875,304.87501395,Rayo,1999
285.194801775,244.8750174,Rayo,1999
324.95493615,214.875019125,Rayo,1999
305.07488895,214.875019125,Rayo,1999
354.914959425,224.875005225,Rayo,1999
354.994909425,234.874991325,Rayo,1999
314.95495005,244.8750174,Rayo,1999
285.274751775,344.874998325,Rayo,1999
304.87501395,314.85901005,Rayo,1999
285.314726775,344.874998325,Rayo,1999
84.95494995,194.87500695,Rayo,1999
134.9549604,244.8750174,Otro,1999
364.9949355,154.8749826,Rayo,1999
285.234776775,244.8750174,Rayo,1999
334.87497225,244.8750174,Rayo,1999
274.914990675,224.875005225,Rayo,1999
355.034884425,234.874991325,Rayo,1999
94.99491105,184.874980875,Intencionado,1999
184.914955875,354.874984425,Rayo,1999
285.114851775,304.87501395,Rayo,1999
285.274751775,244.8750174,Rayo,1999
285.154826775,304.87501395,Rayo,1999
285.274751775,334.87497225,Rayo,1999
285.354701775,344.874998325,Rayo,1999
304.99493895,304.87501395,Rayo,1999
224.875005225,224.875005225,Accidente,1999
245.0349174,74.87501385,Otro,1999
144.9949215,204.87499305,Rayo,1999
54.875001675,114.874998225,Accidente,1999
175.074869775,334.87497225,Accidente,1999
274.954965675,294.874987875,Accidente,1999
285.154826775,244.8750174,Accidente,1999
214.994944125,284.875001775,Intencionado,1999
174.914969775,324.87498615,Accidente,1999
285.154826775,334.87497225,Accidente,1999
324.87498615,334.87497225,Otro,1999
284.902984275,184.874980875,Intencionado,1999
105.154837125,134.8750104,Intencionado,1999
234.874991325,214.875019125,Accidente,1999
214.875019125,294.874987875,Rayo,1999
44.914990575,214.875019125,Accidente,1999
254.9149785,334.87497225,Accidente,1999
195.07488195,304.87501395,Otro,1999
285.314726775,334.87497225,Accidente,1999
245.3547174,354.874984425,Accidente,1999
74.91498885,254.8750035,Otro,1999
265.1947896,54.875001675,Otro,1999
264.9149646,124.874984325,Otro,1999
205.03489305,274.875015675,Accidente,1999
55.074876675,244.8750174,Accidente,1999
95.15481105,184.874980875,Intencionado,1999
85.35469995,244.8750174,Accidente,1999
125.034884325,224.875005225,Accidente,1999
15.1548423,224.875005225,Accidente,1999
65.194787775,244.8750174,Accidente,1999
225.034905225,274.875015675,Otro,1999
184.954930875,184.874980875,Accidente,1999
244.9149924,84.87499995,Accidente,1999
255.0349035,74.87501385,Accidente,1999
145.0748715,234.874991325,Otro,1999
375.1148466,114.874998225,Intencionado,1999
134.9549604,144.8749965,Intencionado,1999
285.154826775,264.8749896,Rayo,1999
314.87500005,224.875005225,Rayo,1999
344.954948325,234.874991325,Rayo,1999
295.034887875,314.87500005,Rayo,1999
34.886982,244.8750174,Accidente,1999
44.914990575,224.875005225,Otro,1999
124.874984325,244.8750174,Otro,1999
315.03490005,214.875019125,Rayo,1999
334.91494725,244.8750174,Otro,1999
285.354701775,244.8750174,Rayo,1999
265.0348896,314.87500005,Rayo,1999
264.9949146,304.87501395,Rayo,1999
184.954930875,354.874984425,Rayo,1999
54.954951675,214.875019125,Accidente,1999
95.35468605,254.8750035,Otro,1999
304.96295895,324.87498615,Rayo,1999
175.514594775,234.874991325,Accidente,1999
34.8909795,244.8750174,Otro,1999
144.8749965,94.87498605,Otro,1999
234.874991325,274.875015675,Accidente,1999
264.9949146,294.874987875,Accidente,1999
224.875005225,354.874984425,Otro,1999
124.914959325,244.8750174,Accidente,1999
174.914969775,364.8750105,Accidente,1999
295.034887875,204.87499305,Otro,1999
234.874991325,364.8750105,Intencionado,1999
234.914966325,324.87498615,Otro,1999
95.39466105,254.8750035,Intencionado,1999
55.034901675,204.87499305,Intencionado,1999
305.35471395,74.87501385,Accidente,1999
65.034887775,164.875008675,Intencionado,1999
304.87501395,184.874980875,Accidente,1999
235.034891325,254.8750035,Intencionado,1999
285.194801775,304.87501395,Rayo,1999
234.914966325,264.8749896,Rayo,1999
244.9149924,294.874987875,Otro,1999
214.914994125,334.87497225,Accidente,1999
214.914994125,344.874998325,Accidente,1999
204.99491805,284.875001775,Accidente,1999
254.9549535,334.87497225,Rayo,1999
94.87498605,234.874991325,Intencionado,1999
264.8749896,244.8750174,Rayo,1999
264.9949146,284.875001775,Rayo,1999
285.234776775,304.87501395,Rayo,1999
285.274751775,304.87501395,Rayo,1999
285.314726775,304.87501395,Rayo,1999
235.074866325,254.8750035,Rayo,1999
294.954937875,214.875019125,Rayo,1999
274.914990675,214.875019125,Otro,1999
305.03491395,304.87501395,Rayo,1999
235.034891325,304.87501395,Otro,1999
265.0748646,314.87500005,Rayo,1999
44.875015575,214.875019125,Accidente,1999
85.39467495,244.8750174,Otro,1999
254.9549535,94.87498605,Rayo,1999
274.914990675,64.874987775,Rayo,1999
253.653007725,86.364988125,Rayo,1999
274.954965675,224.875005225,Rayo,1999
275.074890675,244.8750174,Rayo,1999
304.87501395,224.875005225,Rayo,1999
184.874980875,324.87498615,Otro,1999
254.9949285,334.87497225,Rayo,1999
34.894977,244.8750174,Intencionado,1999
264.9549396,124.874984325,Accidente,1999
234.954941325,264.8749896,Accidente,1999
104.875012125,204.87499305,Accidente,1999
254.9949285,94.87498605,Accidente,1999
234.914966325,184.874980875,Accidente,1999
204.95494305,374.8749966,Otro,1999
10.97993325,237.5260134,Otro,1999
285.394676775,244.8750174,Accidente,1999
214.914994125,354.874984425,Otro,1999
205.07486805,274.875015675,Accidente,1999
64.954937775,204.87499305,Intencionado,1999
104.875012125,84.87499995,Intencionado,1999
54.994926675,214.875019125,Intencionado,1999
144.9149715,94.87498605,Intencionado,1999
355.074859425,234.874991325,Rayo,1999
195.07488195,234.874991325,Accidente,1999
144.181070475,87.81700005,Otro,1999
285.034901775,244.8750174,Accidente,1999
244.9549674,214.875019125,Intencionado,1999
264.9149646,284.875001775,Accidente,1999
325.11483615,204.87499305,Accidente,1999
234.874991325,244.8750174,Accidente,1999
224.875005225,304.87501395,Accidente,1999
254.9949285,344.874998325,Accidente,1999
292.130943975,95.81999505,Intencionado,1999
74.99493885,134.8750104,Accidente,1999
224.875005225,124.874984325,Otro,1999
214.954969125,274.875015675,Otro,1999
155.0348826,224.875005225,Accidente,1999
124.914959325,214.875019125,Accidente,1999
365.0349105,154.8749826,Rayo,1999
355.114834425,234.874991325,Rayo,1999
315.07487505,214.875019125,Rayo,1999
314.95495005,234.874991325,Rayo,1999
314.99492505,234.874991325,Rayo,1999
325.23476115,204.87499305,Accidente,1999
315.03490005,234.874991325,Rayo,1999
234.914966325,274.875015675,Rayo,1999
325.27473615,204.87499305,Rayo,1999
324.95493615,224.875005225,Accidente,1999
195.23478195,214.875019125,Accidente,1999
315.07487505,234.874991325,Rayo,1999
285.554576775,244.8750174,Rayo,1999
294.874987875,194.87500695,Rayo,1999
55.074876675,204.87499305,Intencionado,1999
44.994940575,194.87500695,Accidente,1999
94.95493605,244.8750174,Intencionado,1999
325.39466115,74.87501385,Rayo,1999
114.914973225,64.874987775,Intencionado,1999
285.594551775,244.8750174,Rayo,1999
285.634526775,244.8750174,Rayo,1999
275.034915675,294.874987875,Rayo,1999
294.874987875,294.874987875,Rayo,1999
334.95492225,244.8750174,Rayo,1999
285.434651775,304.87501395,Rayo,1999
184.994905875,354.874984425,Rayo,1999
174.954944775,364.8750105,Rayo,1999
85.03489995,194.87500695,Intencionado,1999
305.39468895,74.87501385,Rayo,1999
245.3946924,354.874984425,Rayo,1999
145.1148465,234.874991325,Otro,1999
114.954948225,64.874987775,Intencionado,1999
115.354698225,94.87498605,Intencionado,1999
114.994923225,64.874987775,Intencionado,1999
234.914966325,84.87499995,Intencionado,1999
234.954941325,84.87499995,Intencionado,1999
254.9549535,254.8750035,Accidente,1999
245.0349174,324.87498615,Accidente,1999
34.8989745,244.8750174,Intencionado,1999
165.034908675,214.875019125,Accidente,1999
94.91496105,194.87500695,Intencionado,1999
94.95493605,194.87500695,Intencionado,1999
65.234762775,254.8750035,Intencionado,1999
144.8749965,114.874998225,Accidente,1999
234.954941325,174.874994775,Accidente,1999
184.994905875,184.874980875,Intencionado,1999
114.994923225,214.875019125,Otro,1999
65.274737775,254.8750035,Otro,1999
235.114841325,254.8750035,Accidente,1999
144.9149715,174.874994775,Intencionado,1999
85.43464995,244.8750174,Intencionado,1999
275.034915675,244.8750174,Intencionado,1999
324.91096365,324.87498615,Otro,1999
275.114865675,84.87499995,Accidente,1999
204.91496805,284.875001775,Intencionado,1999
164.914983675,74.87501385,Intencionado,1999
305.15483895,74.87501385,Rayo,1999
364.9549605,154.8749826,Rayo,1999
294.874987875,234.874991325,Accidente,1999
85.31472495,244.8750174,Otro,1999
255.0748785,74.87501385,Rayo,1999
134.9949354,144.8749965,Otro,1999
265.1548146,304.87501395,Rayo,1999
194.91498195,194.87500695,Accidente,1999
135.1948104,194.87500695,Otro,1999
44.875015575,234.874991325,Otro,1999
294.994912875,204.87499305,Accidente,1999
344.994923325,154.8749826,Accidente,1999
105.154837125,124.874984325,Otro,1999
284.878999275,54.875001675,Otro,1999
274.875015675,264.8749896,Intencionado,1999
254.8750035,254.8750035,Accidente,1999
254.9149785,94.87498605,Accidente,1999
105.194812125,124.874984325,Intencionado,1999
105.074887125,134.8750104,Otro,1999
294.914962875,304.87501395,Accidente,1999
324.95493615,174.874994775,Accidente,1999
284.875001775,204.87499305,Rayo,1999
335.11482225,184.874980875,Accidente,1999
254.9949285,74.87501385,Accidente,1999
115.314723225,94.87498605,Accidente,1999
291.5260023,239.978999325,Accidente,1999
204.91496805,314.87500005,Otro,1999
95.19478605,254.8750035,Accidente,1999
55.074876675,234.874991325,Otro,1999
175.114844775,104.875012125,Intencionado,1999
294.954937875,314.87500005,Accidente,1999
245.0748924,74.87501385,Accidente,1999
94.99491105,64.874987775,Accidente,1999
164.954958675,214.875019125,Accidente,1999
84.87499995,134.8750104,Accidente,1999
324.99491115,174.874994775,Accidente,1999
174.874994775,364.8750105,Accidente,1999
325.15481115,204.87499305,Otro,1999
375.0748716,114.874998225,Otro,1999
254.9149785,254.8750035,Rayo,1999
285.074876775,264.8749896,Rayo,1999
264.9549396,294.874987875,Rayo,1999
285.194801775,334.87497225,Rayo,1999
175.154819775,334.87497225,Rayo,1999
174.954944775,324.87498615,Rayo,1999
95.11483605,184.874980875,Intencionado,1999
205.11484305,274.875015675,Otro,1999
65.194787775,254.8750035,Accidente,1999
284.906981775,54.875001675,Otro,1999
334.99489725,244.8750174,Otro,1999
255.1148535,74.87501385,Accidente,2000
314.91497505,314.87500005,Accidente,2000
285.394676775,334.87497225,Otro,2000
325.47461115,74.87501385,Accidente,2000
44.914990575,124.874984325,Intencionado,2000
204.91496805,234.874991325,Intencionado,2000
254.9149785,174.874994775,Accidente,2000
